seqnames,start,end,width,strand,feature_id,score,gene_id,distanceToTSS,promoter_feature,cor,pvalue,padj,qvalue
Chr1,23021612,23023046,1435,*,ATAC_4334,0,AT1G08497,1142,ATAC_4335,0.9615675126680849,2.9996505837921224e-9,6.124116628375835e-4,5.951186471503371e-7
Chr1,23169875,23170760,886,*,ATAC_4371,0,AT1G08533,2930,ATAC_4372,0.9035780936336455,1.6049474627376752e-6,0.32624248559307545,1.3625873139244365e-4
Chr1,23680311,23680960,650,*,ATAC_4486,0,AT1G08637,10623,ATAC_4491,0.8924294560070697,3.3483700680207445e-6,0.6798095298000477,2.455595465856238e-4
Chr1,23687855,23690742,2888,*,ATAC_4490,0,AT1G08637,841,ATAC_4491,0.84203387845734,4.287993857228887e-5,1,0.0017785504210579685
Chr1,23694131,23694375,245,*,ATAC_4492,0,AT1G08637,-2546,ATAC_4491,0.9564851934038793,7.059105279684247e-9,0.001440735151162436,1.2757962875338022e-6
Chr1,2754521,2756066,1546,*,ATAC_620,0,AT1G08645,-1925,ATAC_619,0.8679480001751644,1.3148623356736948e-5,1,7.390723662591785e-4
Chr1,23801500,23802818,1319,*,ATAC_4521,0,AT1G08653,-4822,ATAC_4523,0.8048724572018858,1.6941993995712938e-4,1,0.0046840311468583475
Chr1,23989948,23990936,989,*,ATAC_4571,0,AT1G08717,18906,ATAC_4576,0.815516286022477,1.1791443152215233e-4,1,0.003649992056326834
Chr1,24122386,24122905,520,*,ATAC_4601,0,AT1G08733,-12257,ATAC_4604,0.8397888607747617,4.7035156104312805e-5,1,0.0019070390069746998
Chr1,24126057,24127853,1797,*,ATAC_4602,0,AT1G08733,-7309,ATAC_4604,0.8747235019281606,9.266073131429896e-6,1,5.555451396807712e-4
Chr1,24137058,24137678,621,*,ATAC_4605,0,AT1G08733,1894,ATAC_4604,0.8190783217339498,1.0391411365831106e-4,1,0.0033357020426568974
Chr1,24139022,24139819,798,*,ATAC_4606,0,AT1G08733,3858,ATAC_4604,0.8928821884420687,3.2550003189933243e-6,0.6608789897668096,2.3926536366902462e-4
Chr1,24897900,24899292,1393,*,ATAC_4759,0,AT1G08847,-13219,ATAC_4762,0.8224110467413521,9.209658865455748e-5,1,0.0030714383037979335
Chr1,24964998,24965648,651,*,ATAC_4772,0,AT1G08857,-11009,ATAC_4769,0.8058111329901002,1.6423464579724096e-4,1,0.004584854902422627
Chr1,24952213,24952827,615,*,ATAC_4769,0,AT1G08863,-11505,ATAC_4772,0.8058111329901002,1.6423464579724096e-4,1,0.004584854902422627
Chr1,24967241,24969755,2515,*,ATAC_4773,0,AT1G08863,2907,ATAC_4772,0.83579175714088,5.5267047206820157e-5,1,0.0021364065143865507
Chr1,24964998,24965648,651,*,ATAC_4772,0,AT1G08867,4471,ATAC_4773,0.83579175714088,5.5267047206820157e-5,1,0.0021364065143865507
Chr1,25023470,25024067,598,*,ATAC_4779,0,AT1G08883,830,ATAC_4778,0.8422868120857904,4.243168436252219e-5,1,0.0017687688963334695
Chr1,25530053,25530598,546,*,ATAC_4896,0,AT1G08967,6719,ATAC_4899,0.9006377574924704,1.9646793044779933e-6,0.3992444461422775,1.6049949818625184e-4
Chr1,25530960,25532313,1354,*,ATAC_4897,0,AT1G08967,5004,ATAC_4899,0.8167656128821403,1.128356671090366e-4,1,0.003522674603099042
Chr1,25536104,25536471,368,*,ATAC_4898,0,AT1G08967,846,ATAC_4899,0.8428289830661955,4.1484032214357305e-5,1,0.0017391568637265787
Chr1,25738793,25739339,547,*,ATAC_4958,0,AT1G08993,989,ATAC_4959,0.8103340603428719,1.410596257922524e-4,1,0.004111901597331973
Chr1,25956425,25956833,409,*,ATAC_5007,0,AT1G09033,-1308,ATAC_5006,0.9034810786335625,1.6158572777267521e-6,0.32845369298623917,1.3683275792131981e-4
Chr1,25956425,25956833,409,*,ATAC_5007,0,AT1G09037,1516,ATAC_5006,0.9034810786335625,1.6158572777267521e-6,0.32845369298623917,1.3683275792131981e-4
Chr1,26001460,26002237,778,*,ATAC_5018,0,AT1G09043,5316,ATAC_5016,0.9169530563381507,5.852116386207751e-7,0.11909876142226843,5.8758692685464965e-5
Chr1,26001460,26002237,778,*,ATAC_5018,0,AT1G09047,-4448,ATAC_5016,0.9169530563381507,5.852116386207751e-7,0.11909876142226843,5.8758692685464965e-5
Chr1,26181399,26182510,1112,*,ATAC_5064,0,AT1G09073,1173,ATAC_5065,0.8049351503836983,1.690694360181699e-4,1,0.004682177636159509
Chr1,26895645,26896930,1286,*,ATAC_5253,0,AT1G09237,388,ATAC_5252,0.9287253289903036,2.0722548313693615e-7,0.04220602860146606,2.3670951291659275e-5
Chr1,26981537,26982201,665,*,ATAC_5277,0,AT1G09263,1932,ATAC_5276,0.877700000264559,7.895209943013752e-6,1,4.888040193093766e-4
Chr1,27093976,27094591,616,*,ATAC_5306,0,AT1G09293,3342,ATAC_5305,0.8961650125265236,2.6413910319199942e-6,0.5364718013650147,2.0202175274085688e-4
Chr1,27377464,27378007,544,*,ATAC_5375,0,AT1G09337,14151,ATAC_5370,0.8325939319253736,6.26897047496942e-5,1,0.0023311335155889686
Chr1,27441603,27442337,735,*,ATAC_5389,0,AT1G09343,-3756,ATAC_5388,0.8160140702239391,1.1586851488000094e-4,1,0.003600310738695587
Chr1,27436843,27437976,1134,*,ATAC_5388,0,AT1G09353,3609,ATAC_5389,0.8160140702239391,1.1586851488000094e-4,1,0.003600310738695587
Chr1,27931182,27931610,429,*,ATAC_5487,0,AT1G09433,4010,ATAC_5489,0.8459670745265513,3.633984141283226e-5,1,0.0015724619253524668
Chr1,28295679,28297114,1436,*,ATAC_5565,0,AT1G09547,-6561,ATAC_5562,0.9095262031620645,1.0445645257114982e-6,0.21246651365877017,9.664297318293857e-5
Chr1,28636726,28637488,763,*,ATAC_5653,0,AT1G09617,3016,ATAC_5654,0.8138090409746634,1.2516111706624883e-4,1,0.0038049163982750646
Chr1,28738905,28739386,482,*,ATAC_5679,0,AT1G09633,781,ATAC_5680,0.93035729256228,1.7698674131935176e-7,0.03605308414045855,2.081145342073662e-5
Chr1,28745646,28747079,1434,*,ATAC_5682,0,AT1G09633,-5477,ATAC_5680,0.8942164807799334,2.992499631155123e-6,0.6076420126042035,2.2267932957533337e-4
Chr1,3158246,3158986,741,*,ATAC_697,0,AT1G09750,744,ATAC_696,0.8436894774202252,4.0016367351578604e-5,1,0.001694861230364347
Chr1,3200726,3201661,936,*,ATAC_707,0,AT1G09812,13283,ATAC_704,0.8492615048639479,3.15250860049647e-5,1,0.001407992444229862
Chr1,3186895,3187983,1089,*,ATAC_704,0,AT1G09840,12419,ATAC_707,0.8492615048639479,3.15250860049647e-5,1,0.001407992444229862
Chr1,3186895,3187983,1089,*,ATAC_704,0,AT1G09850,-13701,ATAC_707,0.8492615048639479,3.15250860049647e-5,1,0.001407992444229862
Chr1,3247548,3248346,799,*,ATAC_713,0,AT1G09940,-7993,ATAC_711,0.8715277943464901,1.0955567770037946e-5,1,6.395595462213896e-4
Chr1,3248770,3250523,1754,*,ATAC_714,0,AT1G09970,-1574,ATAC_715,0.9229227089645016,3.5282856326783557e-7,0.07183554265276805,3.7937936794732254e-5
Chr1,3422436,3423333,898,*,ATAC_749,0,AT1G10410,-2744,ATAC_748,0.9139415250370174,7.448164087042454e-7,0.151544815413418,7.220140449795261e-5
Chr1,3419659,3422215,2557,*,ATAC_748,0,AT1G10460,18143,ATAC_752,0.9101423931045649,9.9744348707038e-7,0.202889979704986,9.293505936498509e-5
Chr1,3422436,3423333,898,*,ATAC_749,0,AT1G10460,17025,ATAC_752,0.817237685035114,1.1096463379050615e-4,1,0.0034881901401224965
Chr1,3441431,3441911,481,*,ATAC_753,0,AT1G10460,-1071,ATAC_752,0.9163380575380853,6.152018503229375e-7,0.12519788295367004,6.153573221071994e-5
Chr1,3488201,3488792,592,*,ATAC_766,0,AT1G10570,814,ATAC_765,0.8582284326850882,2.1041059695063048e-5,1,0.0010503280902138931
Chr1,3491634,3492416,783,*,ATAC_767,0,AT1G10570,4247,ATAC_765,0.8140818598538793,1.2397884401642924e-4,1,0.003783701631714297
Chr1,3579249,3579894,646,*,ATAC_793,0,AT1G10760,11033,ATAC_794,0.8194341605158688,1.0259508759166492e-4,1,0.003309655599409082
Chr1,3772797,3776173,3377,*,ATAC_833,0,AT1G11260,-1062,ATAC_834,0.8133861537505551,1.270122461353483e-4,1,0.003844264511766528
Chr1,4088613,4089372,760,*,ATAC_903,0,AT1G12070,-8376,ATAC_900,0.8104838988626297,1.4034109421069436e-4,1,0.004102282287834061
Chr1,4091373,4092687,1315,*,ATAC_904,0,AT1G12070,-11136,ATAC_900,0.8808461562176823,6.6359569152795905e-6,1,4.2444384930385244e-4
Chr1,4080353,4082642,2290,*,ATAC_900,0,AT1G12090,8214,ATAC_904,0.8808461562176823,6.6359569152795905e-6,1,4.2444384930385244e-4
Chr1,4088613,4089372,760,*,ATAC_903,0,AT1G12090,1484,ATAC_904,0.8356362081243864,5.561025468016904e-5,1,0.0021473623871001847
Chr1,4218331,4218912,582,*,ATAC_936,0,AT1G12380,-918,ATAC_935,0.8651004889979975,1.5146381180738971e-5,1,8.199887390694143e-4
Chr1,4242492,4244345,1854,*,ATAC_942,0,AT1G12420,-13280,ATAC_940,0.8135580445152446,1.2625709069161923e-4,1,0.0038274188878290464
Chr1,4229134,4231443,2310,*,ATAC_940,0,AT1G12440,11785,ATAC_942,0.8135580445152446,1.2625709069161923e-4,1,0.0038274188878290464
Chr1,4229134,4231443,2310,*,ATAC_940,0,AT1G12450,-12460,ATAC_942,0.8135580445152446,1.2625709069161923e-4,1,0.0038274188878290464
Chr1,4317769,4318921,1153,*,ATAC_960,0,AT1G12663,6799,ATAC_957,0.8470784876160992,3.465116897694765e-5,1,0.0015142908999752555
Chr1,4317769,4318921,1153,*,ATAC_960,0,AT1G12665,5437,ATAC_958,0.8057753796615397,1.6442970474115124e-4,1,0.004585448963330353
Chr1,4317769,4318921,1153,*,ATAC_960,0,AT1G12667,3910,ATAC_958,0.8057753796615397,1.6442970474115124e-4,1,0.004585448963330353
Chr1,4311003,4311860,858,*,ATAC_957,0,AT1G12672,-6448,ATAC_960,0.8470784876160992,3.465116897694765e-5,1,0.0015142908999752555
Chr1,4312436,4312921,486,*,ATAC_958,0,AT1G12672,-5387,ATAC_960,0.8057753796615397,1.6442970474115124e-4,1,0.004585448963330353
Chr1,4378252,4379820,1569,*,ATAC_977,0,AT1G12840,4046,ATAC_975,0.8889114507629787,4.154041403635337e-6,0.8430627028677917,2.916010271766288e-4
Chr1,4372605,4373598,994,*,ATAC_975,0,AT1G12845,6008,ATAC_977,0.8889114507629787,4.154041403635337e-6,0.8430627028677917,2.916010271766288e-4
Chr1,4527033,4527702,670,*,ATAC_1008,0,AT1G13245,-828,ATAC_1007,0.9673319746041785,9.76581088051156e-10,1.9947547646424106e-4,2.2683732080437076e-7
Chr1,4587269,4587750,482,*,ATAC_1027,0,AT1G13350,-10557,ATAC_1020,0.8459260657420001,3.640344407509757e-5,1,0.0015741814885746343
Chr1,4584254,4585773,1520,*,ATAC_1025,0,AT1G13360,-5884,ATAC_1021,0.8622951399496891,1.7357962787672558e-5,1,9.108925657812972e-4
Chr1,4586300,4586701,402,*,ATAC_1026,0,AT1G13360,-7930,ATAC_1021,0.8412178472079224,4.4353226780865104e-5,1,0.001822462589355074
Chr1,4580891,4581314,424,*,ATAC_1023,0,AT1G13390,13153,ATAC_1030,0.8540444493190427,2.5493374728869514e-5,1,0.001205066405054414
Chr1,4621459,4622228,770,*,ATAC_1034,0,AT1G13440,-10580,ATAC_1032,0.8215464196418331,9.50490572540081e-5,1,0.0031413173731743844
Chr1,4621459,4622228,770,*,ATAC_1034,0,AT1G13448,9215,ATAC_1032,0.8215464196418331,9.50490572540081e-5,1,0.0031413173731743844
Chr1,4610394,4611794,1401,*,ATAC_1032,0,AT1G13470,9790,ATAC_1034,0.8215464196418331,9.50490572540081e-5,1,0.0031413173731743844
Chr1,4655580,4656242,663,*,ATAC_1041,0,AT1G13605,-2295,ATAC_1042,0.8040366345832357,1.7415078775228726e-4,1,0.004778125010474042
Chr1,4889374,4890081,708,*,ATAC_1089,0,AT1G14345,-8963,ATAC_1093,0.8277790830139993,7.542433050828535e-5,1,0.002653595556904832
Chr1,4906283,4907202,920,*,ATAC_1097,0,AT1G14345,7237,ATAC_1093,0.8007404540765403,1.9389058446786544e-4,1,0.005157027718664314
Chr1,4907439,4907911,473,*,ATAC_1098,0,AT1G14345,8393,ATAC_1093,0.910958596545969,9.378068985022952e-7,0.19076961710023538,8.799999298890673e-5
Chr1,4889374,4890081,708,*,ATAC_1089,0,AT1G14350,-17805,ATAC_1098,0.8432217862783788,4.080857537756926e-5,1,0.0017206811691106768
Chr1,4900224,4900713,490,*,ATAC_1093,0,AT1G14350,-7173,ATAC_1098,0.910958596545969,9.378068985022952e-7,0.19076961710023538,8.799999298890673e-5
Chr1,4901124,4902158,1035,*,ATAC_1094,0,AT1G14350,-5728,ATAC_1098,0.8159663927813234,1.1606318292957689e-4,1,0.0036038132739881195
Chr1,4906283,4907202,920,*,ATAC_1097,0,AT1G14350,-684,ATAC_1098,0.8034073319021123,1.7778463530302322e-4,1,0.004858920961079634
Chr1,4937995,4938748,754,*,ATAC_1103,0,AT1G14440,2583,ATAC_1104,0.8793709175746127,7.203520717716759e-6,1,4.536441527561328e-4
Chr1,4942418,4942691,274,*,ATAC_1105,0,AT1G14440,-1085,ATAC_1104,0.8340178396193961,5.928797587525837e-5,1,0.0022376308383270354
Chr1,4967570,4968324,755,*,ATAC_1113,0,AT1G14460,-14285,ATAC_1109,0.8568173624486111,2.2463137196463366e-5,1,0.0011054220691732197
Chr1,4969909,4971012,1104,*,ATAC_1114,0,AT1G14460,-16624,ATAC_1109,0.8143333705912452,1.228971559567367e-4,1,0.003766371995948619
Chr1,4967570,4968324,755,*,ATAC_1113,0,AT1G14470,13532,ATAC_1109,0.8568173624486111,2.2463137196463366e-5,1,0.0011054220691732197
Chr1,4969909,4971012,1104,*,ATAC_1114,0,AT1G14470,15871,ATAC_1109,0.8143333705912452,1.228971559567367e-4,1,0.003766371995948619
Chr1,4952817,4954252,1436,*,ATAC_1109,0,AT1G14518,13240,ATAC_1113,0.8568173624486111,2.2463137196463366e-5,1,0.0011054220691732197
Chr1,4965734,4966336,603,*,ATAC_1112,0,AT1G14518,1156,ATAC_1113,0.911218991478345,9.19428136579205e-7,0.18703558811176135,8.66451562995356e-5
Chr1,4969909,4971012,1104,*,ATAC_1114,0,AT1G14518,-2415,ATAC_1113,0.9550996533123338,8.75850544412801e-9,0.0017875058590811972,1.5635040878172143e-6
Chr1,4952817,4954252,1436,*,ATAC_1109,0,AT1G14520,16058,ATAC_1114,0.8143333705912452,1.228971559567367e-4,1,0.003766371995948619
Chr1,4965734,4966336,603,*,ATAC_1112,0,AT1G14520,3974,ATAC_1114,0.8556880977889522,2.3658497563540746e-5,1,0.001150938217262713
Chr1,4967570,4968324,755,*,ATAC_1113,0,AT1G14520,1986,ATAC_1114,0.9550996533123338,8.75850544412801e-9,0.0017875058590811972,1.5635040878172143e-6
Chr1,5017757,5018811,1055,*,ATAC_1130,0,AT1G14630,-988,ATAC_1131,0.88660745250789,4.765705515755848e-6,0.9669425863247986,3.25780007450115e-4
Chr1,5091487,5091936,450,*,ATAC_1152,0,AT1G14770,-2588,ATAC_1151,0.8207455448572635,9.785377513558143e-5,1,0.003206700132361579
Chr1,5091487,5091936,450,*,ATAC_1152,0,AT1G14780,677,ATAC_1151,0.8207455448572635,9.785377513558143e-5,1,0.003206700132361579
Chr1,5126298,5126768,471,*,ATAC_1161,0,AT1G14850,-2738,ATAC_1160,0.8695957235840474,1.2097361789108337e-5,1,6.927279797640456e-4
Chr1,5126298,5126768,471,*,ATAC_1161,0,AT1G14860,1627,ATAC_1160,0.8695957235840474,1.2097361789108337e-5,1,6.927279797640456e-4
Chr1,5126955,5128171,1217,*,ATAC_1162,0,AT1G14870,1559,ATAC_1164,0.8280047586714522,7.478274957630758e-5,1,0.002636318112317852
Chr1,5128512,5129258,747,*,ATAC_1163,0,AT1G14870,472,ATAC_1164,0.8289748003030374,7.207658245764332e-5,1,0.0025707901962494966
Chr1,5147679,5148486,808,*,ATAC_1171,0,AT1G14920,-495,ATAC_1172,0.8450356451588508,3.7807602575415745e-5,1,0.0016173811013900665
Chr1,5147679,5148486,808,*,ATAC_1171,0,AT1G14930,4617,ATAC_1173,0.8062359872476309,1.619314456045984e-4,1,0.004557200381847276
Chr1,5169260,5171204,1945,*,ATAC_1178,0,AT1G14930,-16155,ATAC_1173,0.8363954816887714,5.395168867528844e-5,1,0.002103435616398658
Chr1,5169260,5171204,1945,*,ATAC_1178,0,AT1G14990,-923,ATAC_1177,0.8529102956810789,2.682783528655124e-5,1,0.0012529153045919748
Chr1,5169260,5171204,1945,*,ATAC_1178,0,AT1G15000,663,ATAC_1177,0.8529102956810789,2.682783528655124e-5,1,0.0012529153045919748
Chr1,5151010,5152019,1010,*,ATAC_1173,0,AT1G15002,18551,ATAC_1178,0.8363954816887714,5.395168867528844e-5,1,0.002103435616398658
Chr1,5168184,5169119,936,*,ATAC_1177,0,AT1G15002,1451,ATAC_1178,0.8529102956810789,2.682783528655124e-5,1,0.0012529153045919748
Chr1,5151010,5152019,1010,*,ATAC_1173,0,AT1G15010,-19161,ATAC_1178,0.8363954816887714,5.395168867528844e-5,1,0.002103435616398658
Chr1,5168184,5169119,936,*,ATAC_1177,0,AT1G15010,-2061,ATAC_1178,0.8529102956810789,2.682783528655124e-5,1,0.0012529153045919748
Chr1,5168184,5169119,936,*,ATAC_1177,0,AT1G15015,-2961,ATAC_1178,0.8529102956810789,2.682783528655124e-5,1,0.0012529153045919748
Chr1,5195422,5197756,2335,*,ATAC_1185,0,AT1G15160,-17588,ATAC_1190,0.8344380676501912,5.83140390376049e-5,1,0.0022128571788491633
Chr1,5264922,5265998,1077,*,ATAC_1199,0,AT1G15250,-15245,ATAC_1197,0.8967990476626957,2.534934251070651e-6,0.514908519748726,1.963842193332872e-4
Chr1,5264922,5265998,1077,*,ATAC_1199,0,AT1G15260,15161,ATAC_1197,0.8967990476626957,2.534934251070651e-6,0.514908519748726,1.963842193332872e-4
Chr1,5248995,5250005,1011,*,ATAC_1197,0,AT1G15290,15149,ATAC_1199,0.8967990476626957,2.534934251070651e-6,0.514908519748726,1.963842193332872e-4
Chr1,5368218,5368696,479,*,ATAC_1225,0,AT1G15580,-1720,ATAC_1224,0.9446218602283881,3.6970918584784785e-8,0.0075393685142394066,5.4136476418267944e-6
Chr1,5368218,5368696,479,*,ATAC_1225,0,AT1G15590,920,ATAC_1224,0.9446218602283881,3.6970918584784785e-8,0.0075393685142394066,5.4136476418267944e-6
Chr1,5366520,5367309,790,*,ATAC_1224,0,AT1G15600,-1613,ATAC_1225,0.9446218602283881,3.6970918584784785e-8,0.0075393685142394066,5.4136476418267944e-6
Chr1,5468992,5469606,615,*,ATAC_1249,0,AT1G15900,4718,ATAC_1248,0.8473028145250517,3.4318427012186385e-5,1,0.0015070731427521246
Chr1,5468992,5469606,615,*,ATAC_1249,0,AT1G15910,3740,ATAC_1248,0.8473028145250517,3.4318427012186385e-5,1,0.0015070731427521246
Chr1,5464910,5465469,560,*,ATAC_1248,0,AT1G15920,-3785,ATAC_1249,0.8473028145250517,3.4318427012186385e-5,1,0.0015070731427521246
Chr1,5479195,5481565,2371,*,ATAC_1253,0,AT1G15950,591,ATAC_1252,0.8153351946908697,1.1866614300075297e-4,1,0.0036609612353574834
Chr1,5630482,5631279,798,*,ATAC_1279,0,AT1G16480,-1468,ATAC_1278,0.9028740644175237,1.6855527745973984e-6,0.3425835447785974,1.4056927690384548e-4
Chr1,5630482,5631279,798,*,ATAC_1279,0,AT1G16489,1298,ATAC_1278,0.9028740644175237,1.6855527745973984e-6,0.3425835447785974,1.4056927690384548e-4
Chr1,5628666,5629753,1088,*,ATAC_1278,0,AT1G16490,1334,ATAC_1279,0.9028740644175237,1.6855527745973984e-6,0.3425835447785974,1.4056927690384548e-4
Chr1,5636467,5636829,363,*,ATAC_1282,0,AT1G16500,-1949,ATAC_1283,0.8551724264880304,2.422183183102813e-5,1,0.0011637988488398098
Chr1,5877764,5878526,763,*,ATAC_1332,0,AT1G17140,-19213,ATAC_1325,0.835075577886861,5.6862057057553674e-5,1,0.0021736991278335713
Chr1,5870601,5872118,1518,*,ATAC_1328,0,AT1G17170,1057,ATAC_1327,0.8024535601974533,1.8341193933026155e-4,1,0.004958100144529682
Chr1,5869341,5870082,742,*,ATAC_1327,0,AT1G17180,-1941,ATAC_1328,0.8024535601974533,1.8341193933026155e-4,1,0.004958100144529682
Chr1,5877764,5878526,763,*,ATAC_1332,0,AT1G17190,2468,ATAC_1330,0.8072958936839062,1.5630221980877015e-4,1,0.004439499002533998
Chr1,5858005,5860080,2076,*,ATAC_1325,0,AT1G17200,-18309,ATAC_1332,0.835075577886861,5.6862057057553674e-5,1,0.0021736991278335713
Chr1,5875056,5875350,295,*,ATAC_1330,0,AT1G17200,-3039,ATAC_1332,0.8072958936839062,1.5630221980877015e-4,1,0.004439499002533998
Chr1,5938529,5939578,1050,*,ATAC_1342,0,AT1G17360,-6869,ATAC_1345,0.8830698459234273,5.851854416101403e-6,1,3.835343563326605e-4
Chr1,5959681,5960010,330,*,ATAC_1348,0,AT1G17360,13232,ATAC_1345,0.8455294283883014,3.7023434037880054e-5,1,0.0015930683300415947
Chr1,5944535,5946747,2213,*,ATAC_1345,0,AT1G17390,12903,ATAC_1348,0.8455294283883014,3.7023434037880054e-5,1,0.0015930683300415947
Chr1,6063061,6064412,1352,*,ATAC_1374,0,AT1G17620,1165,ATAC_1373,0.8498146471829676,3.0771665321075055e-5,1,0.0013859175883613253
Chr1,6061137,6062531,1395,*,ATAC_1373,0,AT1G17630,-1950,ATAC_1374,0.8498146471829676,3.0771665321075055e-5,1,0.0013859175883613253
Chr1,6100506,6101114,609,*,ATAC_1380,0,AT1G17744,868,ATAC_1381,0.9431641205324365,4.4172261340243825e-8,0.009006989120843757,6.327680433756248e-6
Chr1,6101752,6102481,730,*,ATAC_1381,0,AT1G17745,787,ATAC_1380,0.9431641205324365,4.4172261340243825e-8,0.009006989120843757,6.327680433756248e-6
Chr1,6139033,6140395,1363,*,ATAC_1387,0,AT1G17800,10209,ATAC_1383,0.8136587520445288,1.2581639724794014e-4,1,0.0038194608092295395
Chr1,6139033,6140395,1363,*,ATAC_1387,0,AT1G17810,9007,ATAC_1383,0.8136587520445288,1.2581639724794014e-4,1,0.0038194608092295395
Chr1,6139033,6140395,1363,*,ATAC_1387,0,AT1G17820,-3687,ATAC_1385,0.8111263784879572,1.3729456166274365e-4,1,0.0040359060846417855
Chr1,6129632,6130878,1247,*,ATAC_1383,0,AT1G17830,7621,ATAC_1387,0.8136587520445288,1.2581639724794014e-4,1,0.0038194608092295395
Chr1,6135262,6135875,614,*,ATAC_1385,0,AT1G17830,2624,ATAC_1387,0.8111263784879572,1.3729456166274365e-4,1,0.0040359060846417855
Chr1,6139033,6140395,1363,*,ATAC_1387,0,AT1G17910,-18730,ATAC_1392,0.8772271242960998,8.100813241711659e-6,1,4.996574538054351e-4
Chr1,6219243,6219804,562,*,ATAC_1401,0,AT1G18120,-12287,ATAC_1407,0.8751056212165765,9.079612119711788e-6,1,5.482395845891575e-4
Chr1,6326682,6327249,568,*,ATAC_1427,0,AT1G18370,-2303,ATAC_1426,0.8074020740217519,1.5574736475897853e-4,1,0.00443275180795537
Chr1,6324355,6326011,1657,*,ATAC_1426,0,AT1G18382,720,ATAC_1427,0.8074020740217519,1.5574736475897853e-4,1,0.00443275180795537
Chr1,6326682,6327249,568,*,ATAC_1427,0,AT1G18390,1145,ATAC_1426,0.8074020740217519,1.5574736475897853e-4,1,0.00443275180795537
Chr1,6527720,6529097,1378,*,ATAC_1473,0,AT1G18890,-1644,ATAC_1472,0.8692910900172097,1.2286205442365623e-5,1,6.998963894773052e-4
Chr1,6525818,6527628,1811,*,ATAC_1472,0,AT1G18900,-1355,ATAC_1473,0.8692910900172097,1.2286205442365623e-5,1,6.998963894773052e-4
Chr1,6795736,6796324,589,*,ATAC_1528,0,AT1G19630,-7560,ATAC_1527,0.9074011675650255,1.2217977082161557e-6,0.24847577812221136,1.106354456444646e-4
Chr1,6795736,6796324,589,*,ATAC_1528,0,AT1G19710,-18379,ATAC_1533,0.8392396705610102,4.8101312222749884e-5,1,0.0019371692488567782
Chr1,6852961,6854069,1109,*,ATAC_1540,0,AT1G19810,-2972,ATAC_1539,0.9423061650940906,4.8943642449971976e-8,0.009978531935415386,6.7953033153750554e-6
Chr1,6855409,6856538,1130,*,ATAC_1541,0,AT1G19810,-5420,ATAC_1539,0.9295364963093871,1.916893832302383e-7,0.03904463540201755,2.220387997732759e-5
Chr1,6860253,6860886,634,*,ATAC_1542,0,AT1G19810,-10264,ATAC_1539,0.8440834753357415,3.935901183533826e-5,1,0.001674617677148357
Chr1,6861478,6861887,410,*,ATAC_1543,0,AT1G19810,-11489,ATAC_1539,0.8868143047538196,4.707858821623497e-6,0.9552433863426939,3.2291364702862987e-4
Chr1,6850488,6851066,579,*,ATAC_1539,0,AT1G19830,-1049,ATAC_1540,0.9423061650940906,4.8943642449971976e-8,0.009978531935415386,6.7953033153750554e-6
Chr1,6855409,6856538,1130,*,ATAC_1541,0,AT1G19830,3292,ATAC_1540,0.9628891474889165,2.3562298782954464e-9,4.8109030409060766e-4,4.797303425048036e-7
Chr1,6860253,6860886,634,*,ATAC_1542,0,AT1G19830,8136,ATAC_1540,0.9060800375377382,1.344316488515013e-6,0.27336003635708533,1.1967621820833165e-4
Chr1,6861478,6861887,410,*,ATAC_1543,0,AT1G19830,9361,ATAC_1540,0.8850447723383545,5.222397473499638e-6,1,3.501058468853587e-4
Chr1,6850488,6851066,579,*,ATAC_1539,0,AT1G19835,9496,ATAC_1542,0.8440834753357415,3.935901183533826e-5,1,0.001674617677148357
